USMI0745, Saint Ignace,MI
USMI0746, Saint Johns,MI
USMI0747, Saint Joseph,MI
USMI0748, Saint Louis,MI
USMI0749, Salem,MI
USMI0750, Saline,MI
USMI0751, Samaria,MI
USMI0752, Sand Creek,MI
USMI0753, Sand Lake,MI
USMI0754, Sandusky,MI
USMI0755, Sanford,MI
USMI0756, Saranac,MI
USMI0757, Saugatuck,MI
USMI0758, Sault Ste Marie,MI
USMI0759, Sawyer,MI
USMI0760, Schoolcraft,MI
USMI0761, Scotts,MI
USMI0762, Scottville,MI
USMI0763, Sears,MI
USMI0764, Sebewaing,MI
USMI0765, Seneca,MI
USMI0766, Seney,MI
USMI0767, Seul Choix Point,MI
USMI0768, Shaftsburg,MI
USMI0769, Shanty Creek Ski Area,MI
USMI0770, Shelby,MI
USMI0771, Shelbyville,MI
USMI0772, Shepherd,MI
USMI0773, Sheridan,MI
USMI0774, Sherwood,MI
USMI0775, Shingleton,MI
USMI0776, Sidnaw,MI
USMI0777, Sidney,MI
USMI0778, Silverwood,MI
USMI0779, Six Lakes,MI
USMI0780, Skandia,MI
USMI0781, Skanee,MI
USMI0782, Smiths Creek,MI
USMI0783, Smyrna,MI
USMI0784, Snover,MI
USMI0785, Sodus,MI
USMI0786, Somerset,MI
USMI0787, Somerset Center,MI
USMI0788, South Boardman,MI
USMI0789, South Branch,MI
USMI0790, South Haven,MI
USMI0791, South Lyon,MI
USMI0792, South Range,MI
USMI0793, South Rockwood,MI
USMI0794, Southfield,MI
USMI0795, Southgate,MI
USMI0796, Spalding,MI
USMI0797, Sparta,MI
USMI0798, Spring Arbor,MI
USMI0799, Spring Lake,MI
USMI0800, Springport,MI
USMI0801, Spruce,MI
USMI0802, Stambaugh,MI
USMI0803, Standish,MI
USMI0804, Stanton,MI
USMI0805, Stanwood,MI
USMI0806, Stephenson,MI
USMI0807, Sterling,MI
USMI0808, Sterling Heights,MI
USMI0809, Stevensville,MI
USMI0810, Stockbridge,MI
USMI0811, Strongs,MI
USMI0812, Sturgis,MI
USMI0813, Sumner,MI
USMI0814, Sunfield,MI
USMI0815, Suttons Bay,MI
USMI0816, Swartz Creek,MI
USMI0817, Tawas City,MI
USMI0818, Taylor,MI
USMI0819, Tecumseh,MI
USMI0820, Tekonsha,MI
USMI0821, Temperance,MI
USMI0822, Thompsonville,MI
USMI0823, Three Oaks,MI
USMI0824, Three Rivers,MI
USMI0825, Tipton,MI
USMI0826, Toivola,MI
USMI0827, Topinabee,MI
USMI0828, Tower,MI
USMI0829, Traverse City,MI
USMI0830, Trenary,MI
USMI0831, Trenton,MI
USMI0832, Trout Creek,MI
USMI0833, Trout Lake,MI
USMI0834, Troy,MI
USMI0835, Trufant,MI
USMI0836, Turner,MI
USMI0837, Tuscola,MI
USMI0838, Tustin,MI
USMI0839, Twin Lake,MI
USMI0840, Twining,MI
USMI0841, Ubly,MI
USMI0842, Union,MI
USMI0843, Union City,MI
USMI0844, Union Lake,MI
USMI0845, Union Pier,MI
USMI0846, Unionville,MI
USMI0847, University Center,MI
USMI0848, Utica,MI
USMI0849, Vandalia,MI
USMI0850, Vanderbilt,MI
USMI0851, Vassar,MI
USMI0852, Vermontville,MI
USMI0853, Vernon,MI
USMI0854, Vestaburg,MI
USMI0855, Vicksburg,MI
USMI0856, Vulcan,MI
USMI0857, Wabaningo,MI
USMI0858, Wakefield,MI
USMI0859, Waldron,MI
USMI0860, Walhalla,MI
USMI0861, Walkerville,MI
USMI0862, Wallace,MI
USMI0863, Walled Lake,MI
USMI0864, Walloon Lake,MI
USMI0865, Warren,MI
USMI0866, Washington,MI
USMI0867, Waterford,MI
USMI0868, Waters,MI
USMI0869, Watersmeet,MI
USMI0870, Watervliet,MI
USMI0871, Watton,MI
USMI0872, Wayland,MI
USMI0873, Wayne,MI
USMI0874, Webberville,MI
USMI0875, Weidman,MI
USMI0876, Wells,MI
USMI0877, Wellston,MI
USMI0878, West Bloomfield,MI
USMI0879, West Branch,MI
USMI0880, West Olive,MI
USMI0881, Westland,MI
USMI0882, Weston,MI
USMI0883, Westphalia,MI
USMI0884, Wetmore,MI
USMI0885, Wheeler,MI
USMI0886, White Cloud,MI
USMI0887, White Lake,MI
USMI0888, White Pigeon,MI
USMI0889, White Pine,MI
USMI0890, Whitehall,MI
USMI0891, Whitmore Lake,MI
USMI0892, Whittaker,MI
USMI0893, Whittemore,MI
USMI0894, Williamsburg,MI
USMI0895, Williamston,MI
USMI0896, Willis,MI
USMI0897, Wilson,MI
USMI0898, Winn,MI
USMI0899, Wixom,MI
USMI0900, Wolverine,MI
USMI0901, Woodland,MI
USMI0902, Wyandotte,MI
USMI0903, Yale,MI
USMI0904, Ypsilanti,MI
USMI0905, Zeeland,MI
USMI0906, Beverly Hills,MI
USMI0907, Woodhaven,MI
USMI0908, Rochester Hills,MI
USMI0909, Norton Shores,MI
USMI0910, Muskegon Heights,MI
USMI0911, Wyoming,MI
USMI0912, Kentwood,MI
USMI0913, Oakland,MI
USMI0914, Sylvan Beach,MI
USMN0001, Ada,MN
USMN0002, Adams,MN
USMN0003, Adolph,MN
USMN0004, Adrian,MN
USMN0005, Afton,MN
USMN0006, Afton Alps Ski Area,MN
USMN0007, Ah Gwah Ching,MN
USMN0008, Aitkin,MN
USMN0009, Akeley,MN
USMN0010, Albany,MN
USMN0011, Albert Lea,MN
USMN0012, Alberta,MN
USMN0013, Albertville,MN
USMN0014, Alborn,MN
USMN0015, Alden,MN
USMN0016, Aldrich,MN
USMN0017, Alexandria,MN
USMN0018, Almelund,MN
USMN0019, Alpha,MN
USMN0020, Altura,MN
USMN0021, Alvarado,MN
USMN0022, Amboy,MN
USMN0023, Angle Inlet,MN
USMN0024, Angora,MN
USMN0025, Angus,MN
USMN0026, Annandale,MN
USMN0027, Anoka,MN
USMN0028, Appleton,MN
USMN0029, Arco,MN
USMN0030, Argyle,MN
USMN0031, Arlington,MN
USMN0032, Ashby,MN
USMN0033, Askov,MN
USMN0034, Atwater,MN
USMN0035, Audubon,MN
USMN0036, Aurora,MN
USMN0037, Austin,MN
USMN0038, Avoca,MN
USMN0039, Avon,MN
USMN0040, Babbitt,MN
USMN0041, Backus,MN
USMN0042, Badger,MN
USMN0043, Bagley,MN
USMN0044, Baker,MN
USMN0045, Balaton,MN
USMN0046, Barnesville,MN
USMN0047, Barnum,MN
USMN0048, Barrett,MN
USMN0049, Barry,MN
USMN0050, Battle Lake,MN
USMN0051, Baudette,MN
USMN0052, Baxter,MN
USMN0053, Bayport,MN
USMN0054, Beardsley,MN
USMN0055, Beaver Bay,MN
USMN0056, Beaver Creek,MN
USMN0057, Becker,MN
USMN0058, Bejou,MN
USMN0059, Belgrade,MN
USMN0060, Belle Plaine,MN
USMN0061, Bellingham,MN
USMN0062, Beltrami,MN
USMN0063, Belview,MN
USMN0064, Bemidji,MN
USMN0065, Bena,MN
USMN0066, Benedict,MN
USMN0067, Benson,MN
USMN0068, Bertha,MN
USMN0069, Bethel,MN
USMN0070, Big Falls,MN
USMN0071, Big Lake,MN
USMN0072, Bigelow,MN
USMN0073, Bigfork,MN
USMN0074, Bingham Lake,MN
USMN0075, Birchdale,MN
USMN0076, Bird Island,MN
USMN0077, Biwabik,MN
USMN0078, Blackduck,MN
USMN0079, Blaine,MN
USMN0080, Blomkest,MN
USMN0081, Blooming Prairie,MN
USMN0082, Blue Earth,MN
USMN0083, Bluffton,MN
USMN0084, Bock,MN
USMN0085, Borup,MN
USMN0086, Bovey,MN
USMN0087, Bowlus,MN
USMN0088, Bowstring,MN
USMN0089, Boyd,MN
USMN0090, Braham,MN
USMN0091, Brainerd,MN
USMN0092, Brandon,MN
USMN0093, Breckenridge,MN
USMN0094, Brewster,MN
USMN0095, Bricelyn,MN
USMN0096, Brimson,MN
USMN0097, Britt,MN
USMN0098, Brook Park,MN
USMN0099, Brooks,MN
USMN0100, Brookston,MN
USMN0101, Brooten,MN
USMN0102, Browerville,MN
USMN0103, Browns Valley,MN
USMN0104, Brownsdale,MN
USMN0105, Brownsville,MN
USMN0106, Brownton,MN
USMN0107, Bruno,MN
USMN0108, Buckman,MN
USMN0109, Buffalo,MN
USMN0110, Buffalo Lake,MN
USMN0111, Buhl,MN
USMN0112, Burnsville,MN
USMN0113, Burtrum,MN
USMN0114, Butterfield,MN
USMN0115, Byron,MN
USMN0116, Caledonia,MN
USMN0117, Callaway,MN
USMN0118, Calumet,MN
USMN0119, Cambridge,MN
USMN0120, Campbell,MN
USMN0121, Canby,MN
USMN0122, Cannon Falls,MN
USMN0123, Canton,MN
USMN0124, Canyon,MN
USMN0125, Carlos,MN
USMN0126, Carlton,MN
USMN0127, Carver,MN
USMN0128, Cass Lake,MN
USMN0129, Castle Rock,MN
USMN0130, Cedar,MN
USMN0131, Center City,MN
USMN0132, Ceylon,MN
USMN0133, Champlin,MN
USMN0134, Chandler,MN
USMN0135, Chanhassen,MN
USMN0136, Chaska,MN
USMN0137, Chatfield,MN
USMN0138, Chisago City,MN
USMN0139, Chisholm,MN
USMN0140, Chokio,MN
USMN0141, Circle Pines,MN
USMN0142, Clara City,MN
USMN0143, Claremont,MN
USMN0144, Clarissa,MN
USMN0145, Clarkfield,MN
USMN0146, Clarks Grove,MN
USMN0147, Clear Lake,MN
USMN0148, Clearbrook,MN
USMN0149, Clearwater,MN
USMN0150, Clements,MN
USMN0151, Cleveland,MN
USMN0152, Climax,MN
USMN0153, Clinton,MN
USMN0154, Clitherall,MN
USMN0155, Clontarf,MN
USMN0156, Cloquet,MN
USMN0157, Cohasset,MN
USMN0158, Cokato,MN
USMN0159, Cold Spring,MN
USMN0160, Coleraine,MN
USMN0161, Collegeville,MN
USMN0162, Cologne,MN
USMN0163, Comfrey,MN
USMN0164, Comstock,MN
USMN0165, Conger,MN
USMN0166, Cook,MN
USMN0167, Correll,MN
USMN0168, Cosmos,MN
USMN0169, Cottage Grove,MN
USMN0170, Cotton,MN
USMN0171, Cottonwood,MN
USMN0172, Courtland,MN
USMN0173, Crane Lake,MN
USMN0174, Cromwell,MN
USMN0175, Crookston,MN
USMN0176, Crosby,MN
USMN0177, Crosslake,MN
USMN0178, Crystal,MN
USMN0179, Crystal Bay,MN
USMN0180, Currie,MN
USMN0181, Cushing,MN
USMN0182, Cyrus,MN
USMN0183, Dakota,MN
USMN0184, Dalbo,MN
USMN0185, Dalton,MN
USMN0186, Danube,MN
USMN0187, Danvers,MN
USMN0188, Darfur,MN
USMN0189, Darwin,MN
USMN0190, Dassel,MN
USMN0191, Dawson,MN
USMN0192, Dayton,MN
USMN0193, Deer Creek,MN
USMN0194, Deer River,MN
USMN0195, Deerwood,MN
USMN0196, Delano,MN
USMN0197, Delavan,MN
USMN0198, Dennison,MN
USMN0199, Dent,MN
USMN0200, Detroit Lakes,MN
USMN0201, Dexter,MN
USMN0202, Dilworth,MN
USMN0203, Dodge Center,MN
USMN0204, Donaldson,MN
USMN0205, Donnelly,MN
USMN0206, Dover,MN
USMN0207, Dovray,MN
USMN0208, Duluth,MN
USMN0209, Duluth/Sky Harbor Arpt,MN
USMN0210, Dumont,MN
USMN0211, Dundas,MN
USMN0212, Dunnell,MN
USMN0213, Duquette,MN
USMN0214, Eagan,MN
USMN0215, Eagle Bend,MN
USMN0216, Eagle Lake,MN
USMN0217, East Grand Forks,MN
USMN0218, Easton,MN
USMN0219, Echo,MN
USMN0220, Eden Prairie,MN
USMN0221, Eden Valley,MN
USMN0222, Edgerton,MN
USMN0223, Effie,MN
USMN0224, Eitzen,MN
USMN0225, Elbow Lake,MN
USMN0226, Elgin,MN
USMN0227, Elizabeth,MN
USMN0228, Elk River,MN
USMN0229, Elko,MN
USMN0230, Elkton,MN
USMN0231, Ellendale,MN
USMN0232, Ellsworth,MN
USMN0233, Elmore,MN
USMN0234, Elrosa,MN
USMN0235, Ely,MN
USMN0236, Elysian,MN
USMN0237, Embarrass,MN
USMN0238, Emily,MN
USMN0239, Emmons,MN
USMN0240, Erhard,MN
USMN0241, Erskine,MN
USMN0242, Esko,MN
USMN0243, Essig,MN
USMN0244, Euclid,MN
USMN0245, Evansville,MN
USMN0246, Eveleth,MN
USMN0247, Excelsior,MN
USMN0248, Eyota,MN
USMN0249, Fairfax,MN
USMN0250, Fairmont,MN
USMN0251, Faribault,MN
USMN0252, Farmington,MN
USMN0253, Farwell,MN
USMN0254, Federal Dam,MN
USMN0255, Felton,MN
USMN0256, Fergus Falls,MN
USMN0257, Fertile,MN
USMN0258, Fifty Lakes,MN
USMN0259, Finland,MN
USMN0260, Finlayson,MN
USMN0261, Fisher,MN
USMN0262, Flag Island,MN
USMN0263, Flensburg,MN
USMN0264, Flom,MN
USMN0265, Floodwood,MN
USMN0266, Foley,MN
USMN0267, Forbes,MN
USMN0268, Forest Lake,MN
USMN0269, Foreston,MN
USMN0270, Fort Ripley,MN
USMN0271, Fosston,MN
USMN0272, Fountain,MN
USMN0273, Foxhome,MN
USMN0274, Franklin,MN
USMN0275, Frazee,MN
USMN0276, Freeborn,MN
USMN0277, Freeport,MN
USMN0278, Frontenac,MN
USMN0279, Frost,MN
USMN0280, Fulda,MN
USMN0281, Garden City,MN
USMN0282, Garfield,MN
USMN0283, Garrison,MN
USMN0284, Garvin,MN
USMN0285, Gary,MN
USMN0286, Gatzke,MN
USMN0287, Gaylord,MN
USMN0288, Geneva,MN
USMN0289, Georgetown,MN
USMN0290, Ghent,MN
USMN0291, Gibbon,MN
USMN0292, Gilbert,MN
USMN0293, Gilman,MN
USMN0294, Glencoe,MN
USMN0295, Glenville,MN
USMN0296, Glenwood,MN
USMN0297, Glyndon,MN
USMN0298, Gonvick,MN
USMN0299, Good Thunder,MN
USMN0300, Goodhue,MN
USMN0301, Goodland,MN
USMN0302, Goodridge,MN
USMN0303, Graceville,MN
USMN0304, Granada,MN
USMN0305, Grand Marais,MN
USMN0306, Grand Marais/Cook County Arpt,MN
USMN0307, Grand Meadow,MN
USMN0308, Grand Portage,MN
USMN0309, Grand Rapids,MN
USMN0310, Grandy,MN
USMN0311, Granite Falls,MN
USMN0312, Grasston,MN
USMN0313, Green Isle,MN
USMN0314, Greenbush,MN
USMN0315, Greenwald,MN
USMN0316, Grey Eagle,MN
USMN0317, Grove City,MN
USMN0318, Grygla,MN
USMN0319, Gully,MN
USMN0320, Hackensack,MN
USMN0321, Hallock,MN
USMN0322, Halma,MN
USMN0323, Halstad,MN
USMN0324, Hamburg,MN
USMN0325, Hamel,MN
USMN0326, Hampton,MN
USMN0327, Hancock,MN
USMN0328, Hanley Falls,MN
USMN0329, Hanover,MN
USMN0330, Hanska,MN
USMN0331, Hardwick,MN
USMN0332, Harmony,MN
USMN0333, Harris,MN
USMN0334, Hartland,MN
USMN0335, Hastings,MN
USMN0336, Hawick,MN
USMN0337, Hawley,MN
USMN0338, Hayfield,MN
USMN0339, Hayward,MN
USMN0340, Hector,MN
USMN0341, Henderson,MN
USMN0342, Hendricks,MN
USMN0343, Hendrum,MN
USMN0344, Henning,MN
USMN0345, Henriette,MN
USMN0346, Herman,MN
USMN0347, Heron Lake,MN
USMN0348, Hewitt,MN
USMN0349, Hibbing,MN
USMN0350, Hill City,MN
USMN0351, Hillman,MN
USMN0352, Hills,MN
USMN0353, Hinckley,MN
USMN0354, Hines,MN
USMN0355, Hitterdal,MN
USMN0356, Hoffman,MN
USMN0357, Hokah,MN
USMN0358, Holdingford,MN
USMN0359, Holland,MN
USMN0360, Hollandale,MN
USMN0361, Holloway,MN
USMN0362, Holmes City,MN
USMN0363, Holyoke,MN
USMN0364, Homer,MN
USMN0365, Hope,MN
USMN0366, Hopkins,MN
USMN0367, Houston,MN
USMN0368, Hovland,MN
USMN0369, Howard Lake,MN
USMN0370, Hoyt Lakes,MN
USMN0371, Hugo,MN
USMN0372, Humboldt,MN
USMN0373, Huntley,MN
USMN0374, Hutchinson,MN
USMN0375, Ihlen,MN
USMN0376, International Falls,MN
USMN0377, Inver Grove Heights,MN
USMN0378, Iona,MN
USMN0379, Iron,MN
USMN0380, Ironton,MN
USMN0381, Isabella,MN
USMN0382, Isanti,MN
USMN0383, Isle,MN
USMN0384, Ivanhoe,MN
USMN0385, Jackson,MN
USMN0386, Jacobson,MN
USMN0387, Janesville,MN
USMN0388, Jasper,MN
USMN0389, Jeffers,MN
USMN0390, Jenkins,MN
USMN0391, Jordan,MN
USMN0392, Kanaranzi,MN
USMN0393, Kandiyohi,MN
USMN0394, Karlstad,MN
USMN0395, Kasota,MN
USMN0396, Kasson,MN
USMN0397, Keewatin,MN
USMN0398, Kelliher,MN
USMN0399, Kellogg,MN
USMN0400, Kennedy,MN
USMN0401, Kenneth,MN
USMN0402, Kensington,MN
USMN0403, Kent,MN
USMN0404, Kenyon,MN
USMN0405, Kerkhoven,MN
USMN0406, Kerrick,MN
USMN0407, Kettle River,MN
USMN0408, Kiester,MN
USMN0409, Kilkenny,MN
USMN0410, Kimball,MN
USMN0411, Kinney,MN
USMN0412, Knife River,MN
USMN0413, La Crescent,MN
USMN0414, La Salle,MN
USMN0415, Lafayette,MN
USMN0416, Lake Benton,MN
USMN0417, Lake Bronson,MN
USMN0418, Lake City,MN
USMN0419, Lake Crystal,MN
USMN0420, Lake Elmo,MN
USMN0421, Lake George,MN
USMN0422, Lake Hubert,MN
USMN0423, Lake Itasca,MN
USMN0424, Lake Lillian,MN
USMN0425, Lake Park,MN
USMN0426, Lake Wilson,MN
USMN0427, Lakefield,MN
USMN0428, Lakeland,MN
USMN0429, Lakeville,MN
USMN0430, Lamberton,MN
USMN0431, Lancaster,MN
USMN0432, Lanesboro,MN
USMN0433, Lansing,MN
USMN0434, Laporte,MN
USMN0435, Lastrup,MN
USMN0436, Le Center,MN
USMN0437, Le Roy,MN
USMN0438, Le Sueur,MN
USMN0439, Lengby,MN
USMN0440, Leonard,MN
USMN0441, Leota,MN
USMN0442, Lester Prairie,MN
USMN0443, Lewiston,MN
USMN0444, Lewisville,MN
USMN0445, Lindstrom,MN
USMN0446, Lismore,MN
USMN0447, Litchfield,MN
USMN0448, Little Falls,MN
USMN0449, Littlefork,MN
USMN0450, Loman,MN
USMN0451, Long Lake,MN
USMN0452, Long Prairie,MN
USMN0453, Longville,MN
USMN0454, Lonsdale,MN
USMN0455, Loretto,MN
USMN0456, Lowry,MN
USMN0457, Lucan,MN
USMN0458, Lutsen,MN
USMN0459, Lutsen Mountain,MN
USMN0460, Luverne,MN
USMN0461, Lyle,MN
USMN0462, Lynd,MN
USMN0463, Mabel,MN
USMN0464, Madelia,MN
USMN0465, Madison,MN
USMN0466, Madison Lake,MN
USMN0467, Magnolia,MN
USMN0468, Mahnomen,MN
USMN0469, Makinen,MN
USMN0470, Manchester,MN
USMN0471, Mankato,MN
USMN0472, Mantorville,MN
USMN0473, Maple Lake,MN
USMN0474, Maple Plain,MN
USMN0475, Mapleton,MN
USMN0476, Marble,MN
USMN0477, Marcell,MN
USMN0478, Margie,MN
USMN0479, Marietta,MN
USMN0480, Marine On Saint Croix,MN
USMN0481, Marshall,MN
USMN0482, Max,MN
USMN0483, Mayer,MN
USMN0484, Maynard,MN
USMN0485, Mazeppa,MN
USMN0486, McGrath,MN
USMN0487, McGregor,MN
USMN0488, McIntosh,MN
USMN0489, Meadowlands,MN
USMN0490, Medford,MN
USMN0491, Melrose,MN
USMN0492, Melrude,MN
USMN0493, Menahga,MN
USMN0494, Mendota,MN
USMN0495, Mentor,MN
USMN0496, Merrifield,MN
USMN0497, Middle River,MN
USMN0498, Milaca,MN
USMN0499, Milan,MN
USMN0500, Millville,MN
USMN0501, Milroy,MN
USMN0502, Miltona,MN
USMN0503, Minneapolis,MN
USMN0504, Minneota,MN
USMN0505, Minnesota City,MN
USMN0506, Minnesota Lake,MN
USMN0507, Minnetonka,MN
USMN0508, Minnetonka Beach,MN
USMN0509, Mizpah,MN
USMN0510, Montevideo,MN
USMN0511, Montgomery,MN
USMN0512, Monticello,MN
USMN0513, Montrose,MN
USMN0514, Moorhead,MN
USMN0515, Moose Lake,MN
USMN0516, Mora,MN
USMN0517, Morgan,MN
USMN0518, Morris,MN
USMN0519, Morristown,MN
USMN0520, Morton,MN
USMN0521, Motley,MN
USMN0522, Mound,MN
USMN0523, Mountain Iron,MN
USMN0524, Mountain Lake,MN
USMN0525, Murdock,MN
USMN0526, Nashua,MN
USMN0527, Nashwauk,MN
USMN0528, Nassau,MN
USMN0529, Navarre,MN
USMN0530, Naytahwaush,MN
USMN0531, Nelson,MN
USMN0532, Nerstrand,MN
USMN0533, Nett Lake,MN
USMN0534, Nevis,MN
USMN0535, New Auburn,MN
USMN0536, New Germany,MN
USMN0537, New London,MN
USMN0538, New Market,MN
USMN0539, New Munich,MN
USMN0540, New Prague,MN
USMN0541, New Richland,MN
USMN0542, New Ulm,MN
USMN0543, New York Mills,MN
USMN0544, Newfolden,MN
USMN0545, Newport,MN
USMN0546, Nicollet,MN
USMN0547, Nielsville,MN
USMN0548, Nimrod,MN
USMN0549, Nisswa,MN
USMN0550, Norcross,MN
USMN0551, North Branch,MN
USMN0552, Northfield,MN
USMN0553, Northome,MN
USMN0554, Northrop,MN
USMN0555, Norwood,MN
USMN0556, Noyes,MN
USMN0557, Oak Island,MN
USMN0558, Oak Park,MN
USMN0559, Oakland,MN
USMN0560, Odessa,MN
USMN0561, Odin,MN
USMN0562, Ogema,MN
USMN0563, Ogilvie,MN
USMN0564, Okabena,MN
USMN0565, Oklee,MN
USMN0566, Olivia,MN
USMN0567, Onamia,MN
USMN0568, Ormsby,MN
USMN0569, Oronoco,MN
USMN0570, Orr,MN
USMN0571, Ortonville,MN
USMN0572, Osage,MN
USMN0573, Osakis,MN
USMN0574, Oslo,MN
USMN0575, Osseo,MN
USMN0576, Ostrander,MN
USMN0577, Ottertail,MN
USMN0578, Outing,MN
USMN0579, Owatonna,MN
USMN0580, Palisade,MN
USMN0581, Park Rapids,MN
USMN0582, Parkers Prairie,MN
USMN0583, Paynesville,MN
USMN0584, Pease,MN
USMN0585, Pelican Rapids,MN
USMN0586, Pemberton,MN
USMN0587, Pengilly,MN
USMN0588, Pennington,MN
USMN0589, Pennock,MN
USMN0590, Pequot Lakes,MN
USMN0591, Perham,MN
USMN0592, Perley,MN
USMN0593, Peterson,MN
USMN0594, Pierz,MN
USMN0595, Pillager,MN
USMN0596, Pine City,MN
USMN0597, Pine Island,MN
USMN0598, Pine River,MN
USMN0599, Pipestone,MN
USMN0600, Plainview,MN
USMN0601, Plato,MN
USMN0602, Plummer,MN
USMN0603, Ponemah,MN
USMN0604, Ponsford,MN
USMN0605, Porter,MN
USMN0606, Preston,MN
USMN0607, Princeton,MN
USMN0608, Prinsburg,MN
USMN0609, Prior Lake,MN
USMN0610, Puposky,MN
USMN0611, Racine,MN
USMN0612, Randall,MN
USMN0613, Randolph,MN
USMN0614, Ranier,MN
USMN0615, Ray,MN
USMN0616, Raymond,MN
USMN0617, Reading,MN
USMN0618, Reads Landing,MN
USMN0619, Red Lake Falls,MN
USMN0620, Red Wing,MN
USMN0621, Redby,MN
USMN0622, Redlake,MN
USMN0623, Redwood Falls,MN
USMN0624, Remer,MN
USMN0625, Renville,MN
USMN0626, Revere,MN
USMN0627, Rice,MN
USMN0628, Richmond,MN
USMN0629, Richville,MN
USMN0630, Richwood,MN
USMN0631, Rochert,MN
USMN0632, Rochester,MN
USMN0633, Rock Creek,MN
USMN0634, Rockford,MN
USMN0635, Rockville,MN
USMN0636, Rogers,MN
USMN0637, Rollingstone,MN
USMN0638, Roosevelt,MN
USMN0639, Roscoe,MN
USMN0640, Rose Creek,MN
USMN0641, Roseau,MN
USMN0642, Rosemount,MN
USMN0643, Rothsay,MN
USMN0644, Round Lake,MN
USMN0645, Royalton,MN
USMN0646, Rush City,MN
USMN0647, Rushford,MN
USMN0648, Rushmore,MN
USMN0649, Russell,MN
USMN0650, Ruthton,MN
USMN0651, Sabin,MN
USMN0652, Sacred Heart,MN
USMN0653, Saginaw,MN
USMN0654, Saint Bonifacius,MN
USMN0655, Saint Charles,MN
USMN0656, Saint Clair,MN
USMN0657, Saint Cloud,MN
USMN0658, Saint Francis,MN
USMN0659, Saint Hilaire,MN
USMN0660, Saint James,MN
USMN0661, Saint Joseph,MN
USMN0662, Saint Martin,MN
USMN0663, Saint Michael,MN
USMN0664, Saint Paul,MN
USMN0665, Saint Paul Park,MN
USMN0666, Saint Peter,MN
USMN0667, Saint Stephen,MN
USMN0668, Saint Vincent,MN
USMN0669, Salol,MN
USMN0670, Sanborn,MN
USMN0671, Sandstone,MN
USMN0672, Santiago,MN
USMN0673, Sargeant,MN
USMN0674, Sartell,MN
USMN0675, Sauk Centre,MN
USMN0676, Sauk Rapids,MN
USMN0677, Savage,MN
USMN0678, Sawyer,MN
USMN0679, Scandia,MN
USMN0680, Schroeder,MN
USMN0681, Seaforth,MN
USMN0682, Searles,MN
USMN0683, Sebeka,MN
USMN0684, Shafer,MN
USMN0685, Shakopee,MN
USMN0686, Shelly,MN
USMN0687, Sherburn,MN
USMN0688, Shevlin,MN
USMN0689, Side Lake,MN
USMN0690, Silver Bay,MN
USMN0691, Silver Creek,MN
USMN0692, Silver Lake,MN
USMN0693, Slayton,MN
USMN0694, Sleepy Eye,MN
USMN0695, Solway,MN
USMN0696, Soudan,MN
USMN0697, South Haven,MN
USMN0698, South International Falls,MN
USMN0699, South Saint Paul,MN
USMN0700, Spicer,MN
USMN0701, Spring Grove,MN
USMN0702, Spring Lake,MN
USMN0703, Spring Park,MN
USMN0704, Spring Valley,MN
USMN0705, Springfield,MN
USMN0706, Squaw Lake,MN
USMN0707, Stacy,MN
USMN0708, Stanchfield,MN
USMN0709, Staples,MN
USMN0710, Starbuck,MN
USMN0711, Steen,MN
USMN0712, Stephen,MN
USMN0713, Stewart,MN
USMN0714, Stewartville,MN
USMN0715, Stillwater,MN
USMN0716, Stockton,MN
USMN0717, Storden,MN
USMN0718, Strandquist,MN
USMN0719, Strathcona,MN
USMN0720, Sturgeon Lake,MN
USMN0721, Sunburg,MN
USMN0722, Swan River,MN
USMN0723, Swanville,MN
USMN0724, Swatara,MN
USMN0725, Swift,MN
USMN0726, Taconite,MN
USMN0727, Talmoon,MN
USMN0728, Tamarack,MN
USMN0729, Taopi,MN
USMN0730, Taunton,MN
USMN0731, Taylors Falls,MN
USMN0732, Tenstrike,MN
USMN0733, Thief River Falls,MN
USMN0734, Tintah,MN
USMN0735, Tofte,MN
USMN0736, Tower,MN
USMN0737, Tracy,MN
USMN0738, Trail,MN
USMN0739, Trimont,MN
USMN0740, Trosky,MN
USMN0741, Truman,MN
USMN0742, Twig,MN
USMN0743, Twin Lakes,MN
USMN0744, Twin Valley,MN
USMN0745, Two Harbors,MN
USMN0746, Tyler,MN
USMN0747, Ulen,MN
USMN0748, Underwood,MN
USMN0749, Upsala,MN
USMN0750, Utica,MN
USMN0751, Vergas,MN
USMN0752, Vermillion,MN
USMN0753, Verndale,MN
USMN0754, Vernon Center,MN
USMN0755, Vesta,MN
USMN0756, Victoria,MN
USMN0757, Viking,MN
USMN0758, Villard,MN
USMN0759, Vining,MN
USMN0760, Virginia,MN
USMN0761, Voyageurs Natl Park,MN
USMN0762, Wabasha,MN
USMN0763, Wabasso,MN
USMN0764, Waconia,MN
USMN0765, Wadena,MN
USMN0766, Wahkon,MN
USMN0767, Waite Park,MN
USMN0768, Waldorf,MN
USMN0769, Walker,MN
USMN0770, Walnut Grove,MN
USMN0771, Waltham,MN
USMN0772, Wanamingo,MN
USMN0773, Wanda,MN
USMN0774, Wannaska,MN
USMN0775, Warba,MN
USMN0776, Warren,MN
USMN0777, Warroad,MN
USMN0778, Warsaw,MN
USMN0779, Waseca,MN
USMN0780, Waskish,MN
USMN0781, Watertown,MN
USMN0782, Waterville,MN
USMN0783, Watkins,MN
